plan_id,user_id,target_tabungan,batas_pengeluaran_kategori,tenggat_waktu
PLAN_fcf4b0d4,USER_00414,765958,"{""Food Delivery"": 840000, ""Coffee Shop"": 280000, ""Movie Ticket"": 280000, ""Gaming"": 280000}",2023-08-31
PLAN_40fd16cd,USER_07678,1028352,"{""Food Delivery"": 945000, ""Coffee Shop"": 315000, ""Movie Ticket"": 315000, ""Gaming"": 315000}",2023-08-31
PLAN_a774f3e9,USER_02353,2352282,"{""Food Delivery"": 2160000, ""Coffee Shop"": 720000, ""Movie Ticket"": 720000, ""Gaming"": 720000}",2023-08-31
PLAN_83952e74,USER_05321,460732,"{""Food Delivery"": 450000, ""Coffee Shop"": 150000, ""Movie Ticket"": 150000, ""Gaming"": 150000}",2023-08-31
PLAN_1ee269ca,USER_08451,665076,"{""Food Delivery"": 915000, ""Coffee Shop"": 305000, ""Movie Ticket"": 305000, ""Gaming"": 305000}",2023-08-31
PLAN_d9dd2ab7,USER_02656,2165656,"{""Food Delivery"": 1770000, ""Coffee Shop"": 590000, ""Movie Ticket"": 590000, ""Gaming"": 590000}",2023-08-31
PLAN_8c06dce6,USER_08017,1611351,"{""Food Delivery"": 1830000, ""Coffee Shop"": 610000, ""Movie Ticket"": 610000, ""Gaming"": 610000}",2023-08-31
PLAN_0b97b1cc,USER_02075,1186518,"{""Food Delivery"": 1500000, ""Coffee Shop"": 500000, ""Movie Ticket"": 500000, ""Gaming"": 500000}",2023-08-31
PLAN_a0f1cc03,USER_08782,1477900,"{""Food Delivery"": 2130000, ""Coffee Shop"": 710000, ""Movie Ticket"": 710000, ""Gaming"": 710000}",2023-08-31
PLAN_dcc9dab9,USER_08433,1527257,"{""Food Delivery"": 1440000, ""Coffee Shop"": 480000, ""Movie Ticket"": 480000, ""Gaming"": 480000}",2023-08-31
PLAN_db676eae,USER_04308,1895647,"{""Food Delivery"": 1695000, ""Coffee Shop"": 565000, ""Movie Ticket"": 565000, ""Gaming"": 565000}",2023-08-31
PLAN_805cca77,USER_00698,498128,"{""Food Delivery"": 735000, ""Coffee Shop"": 245000, ""Movie Ticket"": 245000, ""Gaming"": 245000}",2023-08-31
PLAN_4e4902dd,USER_04926,2207655,"{""Food Delivery"": 2190000, ""Coffee Shop"": 730000, ""Movie Ticket"": 730000, ""Gaming"": 730000}",2023-08-31
PLAN_a567d559,USER_01698,1508589,"{""Food Delivery"": 1845000, ""Coffee Shop"": 615000, ""Movie Ticket"": 615000, ""Gaming"": 615000}",2023-08-31
PLAN_d7193d4a,USER_00532,1052910,"{""Food Delivery"": 960000, ""Coffee Shop"": 320000, ""Movie Ticket"": 320000, ""Gaming"": 320000}",2023-08-31
PLAN_e49eae91,USER_05398,1503189,"{""Food Delivery"": 1920000, ""Coffee Shop"": 640000, ""Movie Ticket"": 640000, ""Gaming"": 640000}",2023-08-31
PLAN_7a2e39b8,USER_02641,2401131,"{""Food Delivery"": 2130000, ""Coffee Shop"": 710000, ""Movie Ticket"": 710000, ""Gaming"": 710000}",2023-08-31
PLAN_abafb62a,USER_01608,1830490,"{""Food Delivery"": 1980000, ""Coffee Shop"": 660000, ""Movie Ticket"": 660000, ""Gaming"": 660000}",2023-08-31
PLAN_9a08cbe5,USER_03541,2324075,"{""Food Delivery"": 1800000, ""Coffee Shop"": 600000, ""Movie Ticket"": 600000, ""Gaming"": 600000}",2023-08-31
PLAN_7dd1e909,USER_05974,1353649,"{""Food Delivery"": 1785000, ""Coffee Shop"": 595000, ""Movie Ticket"": 595000, ""Gaming"": 595000}",2023-08-31
PLAN_eb377689,USER_09037,1434940,"{""Food Delivery"": 1605000, ""Coffee Shop"": 535000, ""Movie Ticket"": 535000, ""Gaming"": 535000}",2023-08-31
PLAN_a2663cf0,USER_05270,512197,"{""Food Delivery"": 690000, ""Coffee Shop"": 230000, ""Movie Ticket"": 230000, ""Gaming"": 230000}",2023-08-31
PLAN_88f2ed07,USER_01958,904606,"{""Food Delivery"": 705000, ""Coffee Shop"": 235000, ""Movie Ticket"": 235000, ""Gaming"": 235000}",2023-08-31
PLAN_aa414856,USER_00886,1389231,"{""Food Delivery"": 1110000, ""Coffee Shop"": 370000, ""Movie Ticket"": 370000, ""Gaming"": 370000}",2023-08-31
PLAN_8c0e548f,USER_00898,1824015,"{""Food Delivery"": 2175000, ""Coffee Shop"": 725000, ""Movie Ticket"": 725000, ""Gaming"": 725000}",2023-08-31
PLAN_b4ab8966,USER_08809,2025180,"{""Food Delivery"": 1830000, ""Coffee Shop"": 610000, ""Movie Ticket"": 610000, ""Gaming"": 610000}",2023-08-31
PLAN_43421912,USER_00654,2053461,"{""Food Delivery"": 1695000, ""Coffee Shop"": 565000, ""Movie Ticket"": 565000, ""Gaming"": 565000}",2023-08-31
PLAN_17e91377,USER_02819,1275264,"{""Food Delivery"": 1230000, ""Coffee Shop"": 410000, ""Movie Ticket"": 410000, ""Gaming"": 410000}",2023-08-31
PLAN_4fb662bc,USER_05547,1835580,"{""Food Delivery"": 1800000, ""Coffee Shop"": 600000, ""Movie Ticket"": 600000, ""Gaming"": 600000}",2023-08-31
PLAN_f5bf8f59,USER_05720,1378456,"{""Food Delivery"": 1665000, ""Coffee Shop"": 555000, ""Movie Ticket"": 555000, ""Gaming"": 555000}",2023-08-31
PLAN_42d729df,USER_04638,1060309,"{""Food Delivery"": 1455000, ""Coffee Shop"": 485000, ""Movie Ticket"": 485000, ""Gaming"": 485000}",2023-08-31
PLAN_61e82075,USER_08645,1783382,"{""Food Delivery"": 1410000, ""Coffee Shop"": 470000, ""Movie Ticket"": 470000, ""Gaming"": 470000}",2023-08-31
PLAN_f0c4830c,USER_08934,2717597,"{""Food Delivery"": 2145000, ""Coffee Shop"": 715000, ""Movie Ticket"": 715000, ""Gaming"": 715000}",2023-08-31
PLAN_22b762f0,USER_00514,489930,"{""Food Delivery"": 450000, ""Coffee Shop"": 150000, ""Movie Ticket"": 150000, ""Gaming"": 150000}",2023-08-31
PLAN_5aed4f37,USER_02294,1164955,"{""Food Delivery"": 1305000, ""Coffee Shop"": 435000, ""Movie Ticket"": 435000, ""Gaming"": 435000}",2023-08-31
PLAN_e27d01c9,USER_02074,742065,"{""Food Delivery"": 825000, ""Coffee Shop"": 275000, ""Movie Ticket"": 275000, ""Gaming"": 275000}",2023-08-31
PLAN_c2a1af13,USER_05613,2381818,"{""Food Delivery"": 2070000, ""Coffee Shop"": 690000, ""Movie Ticket"": 690000, ""Gaming"": 690000}",2023-08-31
PLAN_b0e7bcce,USER_01587,929584,"{""Food Delivery"": 735000, ""Coffee Shop"": 245000, ""Movie Ticket"": 245000, ""Gaming"": 245000}",2023-08-31
PLAN_bc6d0379,USER_06019,2736275,"{""Food Delivery"": 2175000, ""Coffee Shop"": 725000, ""Movie Ticket"": 725000, ""Gaming"": 725000}",2023-08-31
PLAN_00e811df,USER_01432,2064655,"{""Food Delivery"": 1740000, ""Coffee Shop"": 580000, ""Movie Ticket"": 580000, ""Gaming"": 580000}",2023-08-31
PLAN_1882ed92,USER_08132,640392,"{""Food Delivery"": 585000, ""Coffee Shop"": 195000, ""Movie Ticket"": 195000, ""Gaming"": 195000}",2023-08-31
PLAN_ba4297b5,USER_05470,954043,"{""Food Delivery"": 1320000, ""Coffee Shop"": 440000, ""Movie Ticket"": 440000, ""Gaming"": 440000}",2023-08-31
PLAN_7e734f4b,USER_05934,1208093,"{""Food Delivery"": 1560000, ""Coffee Shop"": 520000, ""Movie Ticket"": 520000, ""Gaming"": 520000}",2023-08-31
PLAN_d963d8e6,USER_03232,1328987,"{""Food Delivery"": 1050000, ""Coffee Shop"": 350000, ""Movie Ticket"": 350000, ""Gaming"": 350000}",2023-08-31
PLAN_21cf8e9e,USER_01357,2152614,"{""Food Delivery"": 2010000, ""Coffee Shop"": 670000, ""Movie Ticket"": 670000, ""Gaming"": 670000}",2023-08-31
PLAN_f8b42eee,USER_03739,343126,"{""Food Delivery"": 510000, ""Coffee Shop"": 170000, ""Movie Ticket"": 170000, ""Gaming"": 170000}",2023-08-31
PLAN_23b9ec76,USER_02393,1035383,"{""Food Delivery"": 1410000, ""Coffee Shop"": 470000, ""Movie Ticket"": 470000, ""Gaming"": 470000}",2023-08-31
PLAN_89dfd6f3,USER_09084,765210,"{""Food Delivery"": 690000, ""Coffee Shop"": 230000, ""Movie Ticket"": 230000, ""Gaming"": 230000}",2023-08-31
PLAN_c46dd290,USER_03612,512581,"{""Food Delivery"": 765000, ""Coffee Shop"": 255000, ""Movie Ticket"": 255000, ""Gaming"": 255000}",2023-08-31
PLAN_4ba39a83,USER_09761,1474226,"{""Food Delivery"": 1905000, ""Coffee Shop"": 635000, ""Movie Ticket"": 635000, ""Gaming"": 635000}",2023-08-31
PLAN_3160b168,USER_02259,2307613,"{""Food Delivery"": 2235000, ""Coffee Shop"": 745000, ""Movie Ticket"": 745000, ""Gaming"": 745000}",2023-08-31
PLAN_d85be423,USER_01625,2334815,"{""Food Delivery"": 2070000, ""Coffee Shop"": 690000, ""Movie Ticket"": 690000, ""Gaming"": 690000}",2023-08-31
PLAN_c349ecef,USER_07297,1156372,"{""Food Delivery"": 1050000, ""Coffee Shop"": 350000, ""Movie Ticket"": 350000, ""Gaming"": 350000}",2023-08-31
PLAN_cbee1102,USER_03619,1493608,"{""Food Delivery"": 1830000, ""Coffee Shop"": 610000, ""Movie Ticket"": 610000, ""Gaming"": 610000}",2023-08-31
PLAN_364b4063,USER_00638,1660813,"{""Food Delivery"": 1455000, ""Coffee Shop"": 485000, ""Movie Ticket"": 485000, ""Gaming"": 485000}",2023-08-31
PLAN_988b9c9a,USER_08615,1212504,"{""Food Delivery"": 1470000, ""Coffee Shop"": 490000, ""Movie Ticket"": 490000, ""Gaming"": 490000}",2023-08-31
PLAN_5244f98b,USER_02212,530159,"{""Food Delivery"": 600000, ""Coffee Shop"": 200000, ""Movie Ticket"": 200000, ""Gaming"": 200000}",2023-08-31
PLAN_ecea9b50,USER_03802,1484517,"{""Food Delivery"": 1275000, ""Coffee Shop"": 425000, ""Movie Ticket"": 425000, ""Gaming"": 425000}",2023-08-31
PLAN_30bbc020,USER_02110,1319706,"{""Food Delivery"": 1200000, ""Coffee Shop"": 400000, ""Movie Ticket"": 400000, ""Gaming"": 400000}",2023-08-31
PLAN_ff5e5f29,USER_08040,924611,"{""Food Delivery"": 750000, ""Coffee Shop"": 250000, ""Movie Ticket"": 250000, ""Gaming"": 250000}",2023-08-31
PLAN_21f1939d,USER_00129,2121744,"{""Food Delivery"": 1920000, ""Coffee Shop"": 640000, ""Movie Ticket"": 640000, ""Gaming"": 640000}",2023-08-31
PLAN_3ef90727,USER_03360,1646724,"{""Food Delivery"": 1575000, ""Coffee Shop"": 525000, ""Movie Ticket"": 525000, ""Gaming"": 525000}",2023-08-31
PLAN_c4b1cc96,USER_04883,601521,"{""Food Delivery"": 825000, ""Coffee Shop"": 275000, ""Movie Ticket"": 275000, ""Gaming"": 275000}",2023-08-31
PLAN_09f6836b,USER_01936,1969510,"{""Food Delivery"": 2160000, ""Coffee Shop"": 720000, ""Movie Ticket"": 720000, ""Gaming"": 720000}",2023-08-31
PLAN_e6beda99,USER_08983,607297,"{""Food Delivery"": 720000, ""Coffee Shop"": 240000, ""Movie Ticket"": 240000, ""Gaming"": 240000}",2023-08-31
PLAN_fe0a8bf6,USER_06197,1716705,"{""Food Delivery"": 2070000, ""Coffee Shop"": 690000, ""Movie Ticket"": 690000, ""Gaming"": 690000}",2023-08-31
PLAN_8e20e499,USER_02530,1755979,"{""Food Delivery"": 1335000, ""Coffee Shop"": 445000, ""Movie Ticket"": 445000, ""Gaming"": 445000}",2023-08-31
PLAN_1e407e0f,USER_07797,1393097,"{""Food Delivery"": 1500000, ""Coffee Shop"": 500000, ""Movie Ticket"": 500000, ""Gaming"": 500000}",2023-08-31
PLAN_c291d862,USER_03907,1437955,"{""Food Delivery"": 1140000, ""Coffee Shop"": 380000, ""Movie Ticket"": 380000, ""Gaming"": 380000}",2023-08-31
PLAN_8922d689,USER_01658,2414085,"{""Food Delivery"": 2220000, ""Coffee Shop"": 740000, ""Movie Ticket"": 740000, ""Gaming"": 740000}",2023-08-31
PLAN_ff402b90,USER_04724,1794811,"{""Food Delivery"": 1500000, ""Coffee Shop"": 500000, ""Movie Ticket"": 500000, ""Gaming"": 500000}",2023-08-31
PLAN_5f3268a8,USER_02766,826450,"{""Food Delivery"": 825000, ""Coffee Shop"": 275000, ""Movie Ticket"": 275000, ""Gaming"": 275000}",2023-08-31
PLAN_1bfd30fe,USER_03998,1088063,"{""Food Delivery"": 1035000, ""Coffee Shop"": 345000, ""Movie Ticket"": 345000, ""Gaming"": 345000}",2023-08-31
PLAN_f8f36644,USER_08369,507456,"{""Food Delivery"": 510000, ""Coffee Shop"": 170000, ""Movie Ticket"": 170000, ""Gaming"": 170000}",2023-08-31
PLAN_ff81de7b,USER_00056,597621,"{""Food Delivery"": 750000, ""Coffee Shop"": 250000, ""Movie Ticket"": 250000, ""Gaming"": 250000}",2023-08-31
PLAN_3c5d2183,USER_02349,1843023,"{""Food Delivery"": 1605000, ""Coffee Shop"": 535000, ""Movie Ticket"": 535000, ""Gaming"": 535000}",2023-08-31
PLAN_19dc8539,USER_00676,422654,"{""Food Delivery"": 495000, ""Coffee Shop"": 165000, ""Movie Ticket"": 165000, ""Gaming"": 165000}",2023-08-31
PLAN_26ace1f5,USER_02402,532644,"{""Food Delivery"": 780000, ""Coffee Shop"": 260000, ""Movie Ticket"": 260000, ""Gaming"": 260000}",2023-08-31
PLAN_6e23650c,USER_05241,2221387,"{""Food Delivery"": 2025000, ""Coffee Shop"": 675000, ""Movie Ticket"": 675000, ""Gaming"": 675000}",2023-08-31
PLAN_054cbfa3,USER_03498,1330135,"{""Food Delivery"": 1695000, ""Coffee Shop"": 565000, ""Movie Ticket"": 565000, ""Gaming"": 565000}",2023-08-31
PLAN_d2c71119,USER_03413,853801,"{""Food Delivery"": 660000, ""Coffee Shop"": 220000, ""Movie Ticket"": 220000, ""Gaming"": 220000}",2023-08-31
PLAN_80684979,USER_07915,2794117,"{""Food Delivery"": 2145000, ""Coffee Shop"": 715000, ""Movie Ticket"": 715000, ""Gaming"": 715000}",2023-08-31
PLAN_1e80bb0b,USER_08975,2776553,"{""Food Delivery"": 2175000, ""Coffee Shop"": 725000, ""Movie Ticket"": 725000, ""Gaming"": 725000}",2023-08-31
PLAN_442bd17e,USER_08792,1890819,"{""Food Delivery"": 2070000, ""Coffee Shop"": 690000, ""Movie Ticket"": 690000, ""Gaming"": 690000}",2023-08-31
PLAN_2bcddc9a,USER_09413,1238857,"{""Food Delivery"": 1830000, ""Coffee Shop"": 610000, ""Movie Ticket"": 610000, ""Gaming"": 610000}",2023-08-31
PLAN_45102797,USER_05151,713477,"{""Food Delivery"": 555000, ""Coffee Shop"": 185000, ""Movie Ticket"": 185000, ""Gaming"": 185000}",2023-08-31
PLAN_a37a68e1,USER_03461,999728,"{""Food Delivery"": 1050000, ""Coffee Shop"": 350000, ""Movie Ticket"": 350000, ""Gaming"": 350000}",2023-08-31
PLAN_48daaa9c,USER_09969,2772983,"{""Food Delivery"": 2115000, ""Coffee Shop"": 705000, ""Movie Ticket"": 705000, ""Gaming"": 705000}",2023-08-31
PLAN_6fbcc2fa,USER_02721,942537,"{""Food Delivery"": 720000, ""Coffee Shop"": 240000, ""Movie Ticket"": 240000, ""Gaming"": 240000}",2023-08-31
PLAN_e6025a18,USER_04273,2612743,"{""Food Delivery"": 2115000, ""Coffee Shop"": 705000, ""Movie Ticket"": 705000, ""Gaming"": 705000}",2023-08-31
PLAN_71746e3d,USER_08680,1708672,"{""Food Delivery"": 1980000, ""Coffee Shop"": 660000, ""Movie Ticket"": 660000, ""Gaming"": 660000}",2023-08-31
PLAN_af209293,USER_09953,1038823,"{""Food Delivery"": 1125000, ""Coffee Shop"": 375000, ""Movie Ticket"": 375000, ""Gaming"": 375000}",2023-08-31
PLAN_be1b07fc,USER_03062,1055147,"{""Food Delivery"": 855000, ""Coffee Shop"": 285000, ""Movie Ticket"": 285000, ""Gaming"": 285000}",2023-08-31
PLAN_93db7843,USER_06999,1830521,"{""Food Delivery"": 2085000, ""Coffee Shop"": 695000, ""Movie Ticket"": 695000, ""Gaming"": 695000}",2023-08-31
PLAN_3882e535,USER_06474,1754239,"{""Food Delivery"": 2250000, ""Coffee Shop"": 750000, ""Movie Ticket"": 750000, ""Gaming"": 750000}",2023-08-31
PLAN_a7cdfa6a,USER_03284,1868161,"{""Food Delivery"": 1800000, ""Coffee Shop"": 600000, ""Movie Ticket"": 600000, ""Gaming"": 600000}",2023-08-31
PLAN_baa01b70,USER_09008,1878070,"{""Food Delivery"": 1455000, ""Coffee Shop"": 485000, ""Movie Ticket"": 485000, ""Gaming"": 485000}",2023-08-31
PLAN_70adf40b,USER_09640,746253,"{""Food Delivery"": 660000, ""Coffee Shop"": 220000, ""Movie Ticket"": 220000, ""Gaming"": 220000}",2023-08-31
PLAN_93b2d9e6,USER_08561,2009678,"{""Food Delivery"": 1920000, ""Coffee Shop"": 640000, ""Movie Ticket"": 640000, ""Gaming"": 640000}",2023-08-31
PLAN_bb9644a4,USER_06026,724136,"{""Food Delivery"": 990000, ""Coffee Shop"": 330000, ""Movie Ticket"": 330000, ""Gaming"": 330000}",2023-08-31
PLAN_0677e0cc,USER_03949,484502,"{""Food Delivery"": 450000, ""Coffee Shop"": 150000, ""Movie Ticket"": 150000, ""Gaming"": 150000}",2023-08-31
PLAN_e730ddb5,USER_05154,1910451,"{""Food Delivery"": 1440000, ""Coffee Shop"": 480000, ""Movie Ticket"": 480000, ""Gaming"": 480000}",2023-08-31
PLAN_9fc062db,USER_08381,1596117,"{""Food Delivery"": 2100000, ""Coffee Shop"": 700000, ""Movie Ticket"": 700000, ""Gaming"": 700000}",2023-08-31
PLAN_e5d7ad21,USER_00400,804714,"{""Food Delivery"": 795000, ""Coffee Shop"": 265000, ""Movie Ticket"": 265000, ""Gaming"": 265000}",2023-08-31
PLAN_4e51c32f,USER_06847,1051328,"{""Food Delivery"": 840000, ""Coffee Shop"": 280000, ""Movie Ticket"": 280000, ""Gaming"": 280000}",2023-08-31
PLAN_bc014361,USER_08542,1201130,"{""Food Delivery"": 1035000, ""Coffee Shop"": 345000, ""Movie Ticket"": 345000, ""Gaming"": 345000}",2023-08-31
PLAN_1fe85777,USER_09488,1561254,"{""Food Delivery"": 1380000, ""Coffee Shop"": 460000, ""Movie Ticket"": 460000, ""Gaming"": 460000}",2023-08-31
PLAN_6a0913e5,USER_00922,1532235,"{""Food Delivery"": 1350000, ""Coffee Shop"": 450000, ""Movie Ticket"": 450000, ""Gaming"": 450000}",2023-08-31
PLAN_d990da6f,USER_04607,883669,"{""Food Delivery"": 975000, ""Coffee Shop"": 325000, ""Movie Ticket"": 325000, ""Gaming"": 325000}",2023-08-31
PLAN_b8a0cbd1,USER_01456,1642861,"{""Food Delivery"": 1905000, ""Coffee Shop"": 635000, ""Movie Ticket"": 635000, ""Gaming"": 635000}",2023-08-31
PLAN_047dc449,USER_05910,2207420,"{""Food Delivery"": 1830000, ""Coffee Shop"": 610000, ""Movie Ticket"": 610000, ""Gaming"": 610000}",2023-08-31
PLAN_407ec8b9,USER_00917,959360,"{""Food Delivery"": 795000, ""Coffee Shop"": 265000, ""Movie Ticket"": 265000, ""Gaming"": 265000}",2023-08-31
PLAN_a9d11e3a,USER_06600,989548,"{""Food Delivery"": 795000, ""Coffee Shop"": 265000, ""Movie Ticket"": 265000, ""Gaming"": 265000}",2023-08-31
PLAN_11a1586a,USER_05474,2582874,"{""Food Delivery"": 2025000, ""Coffee Shop"": 675000, ""Movie Ticket"": 675000, ""Gaming"": 675000}",2023-08-31
PLAN_66dbbe06,USER_02147,498742,"{""Food Delivery"": 495000, ""Coffee Shop"": 165000, ""Movie Ticket"": 165000, ""Gaming"": 165000}",2023-08-31
PLAN_362ff8b5,USER_07878,1441455,"{""Food Delivery"": 1440000, ""Coffee Shop"": 480000, ""Movie Ticket"": 480000, ""Gaming"": 480000}",2023-08-31
PLAN_62427f3c,USER_05315,1132925,"{""Food Delivery"": 945000, ""Coffee Shop"": 315000, ""Movie Ticket"": 315000, ""Gaming"": 315000}",2023-08-31
PLAN_0e24b982,USER_03179,1418968,"{""Food Delivery"": 1290000, ""Coffee Shop"": 430000, ""Movie Ticket"": 430000, ""Gaming"": 430000}",2023-08-31
PLAN_15c91f96,USER_06659,1327534,"{""Food Delivery"": 1170000, ""Coffee Shop"": 390000, ""Movie Ticket"": 390000, ""Gaming"": 390000}",2023-08-31
PLAN_2fa7e917,USER_08234,2083119,"{""Food Delivery"": 1740000, ""Coffee Shop"": 580000, ""Movie Ticket"": 580000, ""Gaming"": 580000}",2023-08-31
PLAN_7c56adb8,USER_04984,1549804,"{""Food Delivery"": 1230000, ""Coffee Shop"": 410000, ""Movie Ticket"": 410000, ""Gaming"": 410000}",2023-08-31
PLAN_ded75d82,USER_01854,1993612,"{""Food Delivery"": 2235000, ""Coffee Shop"": 745000, ""Movie Ticket"": 745000, ""Gaming"": 745000}",2023-08-31
PLAN_3127ad83,USER_09123,1994595,"{""Food Delivery"": 2175000, ""Coffee Shop"": 725000, ""Movie Ticket"": 725000, ""Gaming"": 725000}",2023-08-31
PLAN_72db91e2,USER_00747,568870,"{""Food Delivery"": 780000, ""Coffee Shop"": 260000, ""Movie Ticket"": 260000, ""Gaming"": 260000}",2023-08-31
PLAN_1011dfb9,USER_01784,2178026,"{""Food Delivery"": 2070000, ""Coffee Shop"": 690000, ""Movie Ticket"": 690000, ""Gaming"": 690000}",2023-08-31
PLAN_c81a7b89,USER_00108,1015223,"{""Food Delivery"": 1470000, ""Coffee Shop"": 490000, ""Movie Ticket"": 490000, ""Gaming"": 490000}",2023-08-31
PLAN_93ba94e0,USER_09183,1817341,"{""Food Delivery"": 1860000, ""Coffee Shop"": 620000, ""Movie Ticket"": 620000, ""Gaming"": 620000}",2023-08-31
PLAN_704af1fb,USER_04936,1264968,"{""Food Delivery"": 1230000, ""Coffee Shop"": 410000, ""Movie Ticket"": 410000, ""Gaming"": 410000}",2023-08-31
PLAN_d1e7673e,USER_07078,1170752,"{""Food Delivery"": 1365000, ""Coffee Shop"": 455000, ""Movie Ticket"": 455000, ""Gaming"": 455000}",2023-08-31
PLAN_7911e25b,USER_08919,1113583,"{""Food Delivery"": 1050000, ""Coffee Shop"": 350000, ""Movie Ticket"": 350000, ""Gaming"": 350000}",2023-08-31
PLAN_0fec14d4,USER_01306,886230,"{""Food Delivery"": 1290000, ""Coffee Shop"": 430000, ""Movie Ticket"": 430000, ""Gaming"": 430000}",2023-08-31
PLAN_d742a0b1,USER_09911,1556022,"{""Food Delivery"": 2250000, ""Coffee Shop"": 750000, ""Movie Ticket"": 750000, ""Gaming"": 750000}",2023-08-31
PLAN_399aae47,USER_04981,1622114,"{""Food Delivery"": 1335000, ""Coffee Shop"": 445000, ""Movie Ticket"": 445000, ""Gaming"": 445000}",2023-08-31
PLAN_386cb07c,USER_00778,1128958,"{""Food Delivery"": 1245000, ""Coffee Shop"": 415000, ""Movie Ticket"": 415000, ""Gaming"": 415000}",2023-08-31
PLAN_0e79771e,USER_09711,1115789,"{""Food Delivery"": 1485000, ""Coffee Shop"": 495000, ""Movie Ticket"": 495000, ""Gaming"": 495000}",2023-08-31
PLAN_db70fae5,USER_09742,1978916,"{""Food Delivery"": 1950000, ""Coffee Shop"": 650000, ""Movie Ticket"": 650000, ""Gaming"": 650000}",2023-08-31
PLAN_6164bd96,USER_02432,1522194,"{""Food Delivery"": 1290000, ""Coffee Shop"": 430000, ""Movie Ticket"": 430000, ""Gaming"": 430000}",2023-08-31
PLAN_8a34021c,USER_08199,474170,"{""Food Delivery"": 585000, ""Coffee Shop"": 195000, ""Movie Ticket"": 195000, ""Gaming"": 195000}",2023-08-31
PLAN_4f51d24d,USER_00242,1119794,"{""Food Delivery"": 1035000, ""Coffee Shop"": 345000, ""Movie Ticket"": 345000, ""Gaming"": 345000}",2023-08-31
PLAN_6151cc2b,USER_02621,390725,"{""Food Delivery"": 540000, ""Coffee Shop"": 180000, ""Movie Ticket"": 180000, ""Gaming"": 180000}",2023-08-31
PLAN_e60ad696,USER_08067,1388219,"{""Food Delivery"": 1980000, ""Coffee Shop"": 660000, ""Movie Ticket"": 660000, ""Gaming"": 660000}",2023-08-31
PLAN_d5e253d6,USER_09889,1026007,"{""Food Delivery"": 1005000, ""Coffee Shop"": 335000, ""Movie Ticket"": 335000, ""Gaming"": 335000}",2023-08-31
PLAN_bfa9a79f,USER_04443,1756324,"{""Food Delivery"": 1710000, ""Coffee Shop"": 570000, ""Movie Ticket"": 570000, ""Gaming"": 570000}",2023-08-31
PLAN_c2caa34d,USER_02737,1473686,"{""Food Delivery"": 1350000, ""Coffee Shop"": 450000, ""Movie Ticket"": 450000, ""Gaming"": 450000}",2023-08-31
PLAN_e03af918,USER_03856,1950483,"{""Food Delivery"": 1695000, ""Coffee Shop"": 565000, ""Movie Ticket"": 565000, ""Gaming"": 565000}",2023-08-31
PLAN_f75bbd99,USER_03347,632272,"{""Food Delivery"": 480000, ""Coffee Shop"": 160000, ""Movie Ticket"": 160000, ""Gaming"": 160000}",2023-08-31
PLAN_5afb272e,USER_06144,1213040,"{""Food Delivery"": 1200000, ""Coffee Shop"": 400000, ""Movie Ticket"": 400000, ""Gaming"": 400000}",2023-08-31
PLAN_8b1d2d8f,USER_06735,1521399,"{""Food Delivery"": 1725000, ""Coffee Shop"": 575000, ""Movie Ticket"": 575000, ""Gaming"": 575000}",2023-08-31
PLAN_4bf893ba,USER_07707,1364341,"{""Food Delivery"": 1140000, ""Coffee Shop"": 380000, ""Movie Ticket"": 380000, ""Gaming"": 380000}",2023-08-31
