user_id,umur,pendapatan_bulanan,status_premium,ab_test_group,tema_aktif,avatar_aktif
USER_01157,27,11800000,False,A,Light Mode,Finance Wizard
USER_04429,27,4900000,False,A,Light Mode,Crypto Ninja
USER_00530,20,12400000,False,B,Dark Mode,Tech Robot
USER_09722,27,9700000,False,A,Dark Mode,Tech Robot
USER_04084,18,7300000,False,B,Dark Mode,Crypto Ninja
USER_08331,25,5200000,False,A,Dark Mode,Default User
USER_09715,22,3100000,False,B,Dark Mode,Finance Wizard
USER_07164,21,14900000,False,B,Dark Mode,Crypto Ninja
USER_03954,25,5100000,False,B,Light Mode,Finance Wizard
USER_05052,24,14400000,True,B,Light Mode,Crypto Ninja
USER_00314,19,8600000,False,A,Light Mode,Crypto Ninja
USER_01836,18,13000000,False,B,Dark Mode,Finance Wizard
USER_00541,28,10100000,True,A,Midnight Galaxy,Tech Robot
USER_08193,21,3600000,False,A,Dark Mode,Tech Robot
USER_09013,25,10700000,False,B,Light Mode,Default User
USER_07235,19,8500000,True,A,Cyberpunk Maskulin,Finance Wizard
USER_09892,20,14800000,False,B,Light Mode,Default User
USER_02047,18,9600000,False,A,Dark Mode,Crypto Ninja
USER_09821,18,14300000,True,A,Cyberpunk Maskulin,Default User
USER_09635,20,4500000,False,A,Dark Mode,Crypto Ninja
USER_04733,28,14800000,False,A,Light Mode,Finance Wizard
USER_01211,22,11200000,False,A,Light Mode,Finance Wizard
USER_04882,20,8000000,False,A,Light Mode,Finance Wizard
USER_03234,18,11100000,False,A,Light Mode,Finance Wizard
USER_01204,18,14500000,False,B,Light Mode,Default User
USER_01131,25,10900000,True,A,Sunset Lo-Fi,Crypto Ninja
USER_02661,27,10100000,False,B,Light Mode,Tech Robot
USER_09602,28,12600000,False,A,Dark Mode,Finance Wizard
USER_07094,19,14200000,True,B,Cyberpunk Maskulin,Finance Wizard
USER_06660,20,4100000,False,A,Dark Mode,Crypto Ninja
USER_01903,19,8200000,False,A,Light Mode,Tech Robot
USER_00238,20,10400000,False,B,Light Mode,Finance Wizard
USER_05831,24,3400000,False,A,Light Mode,Tech Robot
USER_04859,18,5600000,False,B,Dark Mode,Finance Wizard
USER_01689,27,4100000,False,A,Light Mode,Default User
USER_03649,25,4600000,False,B,Light Mode,Default User
USER_04935,27,3500000,False,A,Dark Mode,Tech Robot
USER_04355,27,12600000,False,A,Dark Mode,Crypto Ninja
USER_09968,27,3400000,False,B,Dark Mode,Crypto Ninja
USER_00885,19,8600000,False,A,Dark Mode,Default User
USER_01721,20,5700000,False,B,Light Mode,Crypto Ninja
USER_06455,26,10700000,False,A,Light Mode,Crypto Ninja
USER_09663,24,9800000,False,B,Dark Mode,Crypto Ninja
USER_05561,21,14700000,True,A,Sunset Lo-Fi,Tech Robot
USER_00072,27,14900000,False,B,Dark Mode,Tech Robot
USER_08788,22,8800000,False,B,Dark Mode,Crypto Ninja
USER_06906,19,6200000,True,A,Cyberpunk Maskulin,Default User
USER_09564,28,9100000,False,A,Dark Mode,Crypto Ninja
USER_03773,25,7900000,False,A,Light Mode,Finance Wizard
USER_05306,21,14100000,False,B,Light Mode,Default User
USER_09109,26,13400000,False,A,Light Mode,Tech Robot
USER_00798,22,4800000,False,A,Dark Mode,Finance Wizard
USER_08527,26,11500000,False,A,Light Mode,Crypto Ninja
USER_09246,21,9800000,True,A,Dark Mode,Crypto Ninja
USER_01221,27,9500000,False,B,Light Mode,Default User
USER_05801,22,12300000,False,B,Light Mode,Default User
USER_03491,26,7600000,False,B,Light Mode,Crypto Ninja
USER_03052,25,6800000,False,B,Dark Mode,Crypto Ninja
USER_08339,20,9700000,False,B,Dark Mode,Default User
USER_09224,18,6200000,False,A,Dark Mode,Finance Wizard
USER_04830,20,4200000,True,A,Dark Mode,Tech Robot
USER_06813,21,11300000,True,B,Light Mode,Default User
USER_05617,19,8300000,False,B,Light Mode,Finance Wizard
USER_09942,18,3600000,False,B,Dark Mode,Crypto Ninja
USER_00110,24,10800000,False,A,Dark Mode,Tech Robot
USER_00949,25,11600000,False,A,Dark Mode,Finance Wizard
USER_04528,24,4300000,True,A,Cute Hello Kitty,Tech Robot
USER_09198,22,11600000,False,B,Light Mode,Tech Robot
USER_00186,18,4800000,False,B,Dark Mode,Tech Robot
USER_04075,24,8300000,False,B,Light Mode,Finance Wizard
USER_03981,24,12200000,False,A,Dark Mode,Finance Wizard
USER_07609,26,14900000,False,B,Light Mode,Crypto Ninja
USER_03786,20,4900000,True,A,Midnight Galaxy,Tech Robot
USER_06408,26,5800000,False,A,Dark Mode,Default User
USER_07228,18,5300000,False,B,Dark Mode,Default User
USER_08379,18,11100000,False,A,Dark Mode,Default User
USER_09305,21,9200000,False,A,Dark Mode,Finance Wizard
USER_06122,26,10300000,True,B,Light Mode,Crypto Ninja
USER_07799,23,13400000,True,B,Cyberpunk Maskulin,Finance Wizard
USER_08938,28,8600000,False,A,Light Mode,Tech Robot
USER_05364,20,3700000,False,B,Light Mode,Default User
USER_05442,18,11900000,True,A,Light Mode,Finance Wizard
USER_03570,21,9100000,True,B,Cute Hello Kitty,Default User
USER_09443,26,5800000,True,B,Midnight Galaxy,Finance Wizard
USER_02057,20,10300000,False,B,Dark Mode,Default User
USER_06549,26,4600000,True,B,Cute Hello Kitty,Tech Robot
USER_05295,24,9500000,False,A,Light Mode,Default User
USER_08937,21,3500000,False,A,Light Mode,Tech Robot
USER_05388,20,8700000,False,A,Light Mode,Tech Robot
USER_00559,27,9800000,True,A,Midnight Galaxy,Finance Wizard
USER_02734,22,5700000,False,B,Dark Mode,Finance Wizard
USER_06487,22,9100000,True,A,Midnight Galaxy,Finance Wizard
USER_09056,20,7000000,False,A,Light Mode,Tech Robot
USER_08844,26,9800000,False,A,Dark Mode,Crypto Ninja
USER_09229,21,11100000,False,B,Dark Mode,Crypto Ninja
USER_01822,28,11900000,False,A,Light Mode,Tech Robot
USER_00355,22,11300000,False,B,Light Mode,Tech Robot
USER_03561,21,7000000,False,A,Dark Mode,Finance Wizard
USER_09388,22,7800000,False,A,Dark Mode,Finance Wizard
USER_06977,24,12000000,False,A,Light Mode,Finance Wizard
USER_00085,26,7800000,False,B,Dark Mode,Crypto Ninja
USER_00614,24,10500000,False,B,Light Mode,Crypto Ninja
USER_05087,22,10000000,False,B,Light Mode,Tech Robot
USER_07978,27,3200000,False,A,Dark Mode,Crypto Ninja
USER_08907,27,3900000,False,A,Light Mode,Finance Wizard
USER_04553,24,12700000,False,B,Dark Mode,Finance Wizard
USER_04354,27,11800000,False,A,Dark Mode,Finance Wizard
USER_01964,22,6400000,False,B,Dark Mode,Finance Wizard
USER_05697,20,10900000,True,B,Dark Mode,Finance Wizard
USER_04542,24,3100000,False,A,Light Mode,Default User
USER_03630,28,5300000,False,B,Dark Mode,Tech Robot
USER_04095,28,10300000,False,A,Dark Mode,Tech Robot
USER_09053,19,6700000,False,A,Light Mode,Crypto Ninja
USER_08978,26,5100000,False,A,Dark Mode,Finance Wizard
USER_03186,27,5500000,True,B,Dark Mode,Default User
USER_00032,27,7200000,False,A,Dark Mode,Finance Wizard
USER_05444,18,8400000,True,B,Midnight Galaxy,Finance Wizard
USER_04665,23,6800000,True,B,Light Mode,Crypto Ninja
USER_09584,24,12000000,False,B,Dark Mode,Default User
USER_03090,25,5800000,False,B,Light Mode,Default User
USER_09914,27,14000000,False,A,Light Mode,Tech Robot
USER_09516,26,13100000,False,A,Light Mode,Finance Wizard
USER_06590,19,4900000,True,A,Sunset Lo-Fi,Default User
USER_02378,28,12000000,False,B,Dark Mode,Tech Robot
USER_09328,27,7000000,False,B,Light Mode,Default User
USER_01882,19,8300000,False,B,Dark Mode,Finance Wizard
USER_07865,22,4900000,False,B,Dark Mode,Tech Robot
USER_02635,22,13700000,False,B,Light Mode,Default User
USER_01410,23,4800000,False,A,Dark Mode,Crypto Ninja
USER_04961,20,11300000,True,B,Sunset Lo-Fi,Default User
USER_07635,25,12800000,False,B,Dark Mode,Finance Wizard
USER_09265,18,14000000,False,A,Dark Mode,Crypto Ninja
USER_01200,23,9500000,True,B,Cyberpunk Maskulin,Default User
USER_02543,21,5900000,True,A,Cute Hello Kitty,Default User
USER_09807,18,8200000,False,B,Light Mode,Tech Robot
USER_09963,24,6300000,False,B,Dark Mode,Finance Wizard
USER_08753,26,5100000,True,B,Dark Mode,Default User
USER_04078,21,9600000,False,A,Light Mode,Default User
USER_02116,21,3500000,False,B,Light Mode,Default User
USER_08547,23,10800000,False,B,Light Mode,Finance Wizard
USER_08832,20,5600000,False,A,Dark Mode,Crypto Ninja
USER_08059,23,3900000,False,B,Light Mode,Finance Wizard
USER_04039,24,10200000,False,B,Light Mode,Tech Robot
USER_09146,28,12600000,False,B,Light Mode,Tech Robot
USER_07565,27,12500000,False,A,Light Mode,Finance Wizard
USER_00334,27,7700000,False,A,Dark Mode,Default User
USER_03270,20,9900000,True,B,Dark Mode,Default User
USER_08351,24,13400000,False,A,Dark Mode,Crypto Ninja
USER_06642,20,8800000,False,A,Dark Mode,Finance Wizard
USER_04924,19,12900000,False,B,Dark Mode,Finance Wizard
USER_03094,27,8800000,False,B,Dark Mode,Default User
USER_09869,21,3100000,False,B,Light Mode,Tech Robot
USER_06346,25,5800000,False,A,Dark Mode,Tech Robot
USER_04567,26,9700000,False,A,Light Mode,Crypto Ninja
USER_08830,24,9400000,False,A,Light Mode,Crypto Ninja
USER_04808,18,11200000,False,A,Light Mode,Tech Robot
USER_01690,20,5500000,False,B,Light Mode,Finance Wizard
USER_03438,26,11800000,False,B,Dark Mode,Crypto Ninja
USER_07757,18,3900000,False,A,Dark Mode,Default User
USER_01155,26,8200000,True,A,Dark Mode,Finance Wizard
USER_09120,25,10800000,False,A,Light Mode,Default User
USER_08678,18,8800000,False,A,Dark Mode,Crypto Ninja
USER_04563,23,5100000,False,A,Dark Mode,Tech Robot
USER_00527,22,8000000,False,B,Dark Mode,Crypto Ninja
USER_06339,23,7700000,False,B,Dark Mode,Tech Robot
USER_01047,27,5000000,False,B,Dark Mode,Finance Wizard
USER_03599,22,14900000,False,A,Dark Mode,Crypto Ninja
USER_02504,23,5100000,False,B,Light Mode,Crypto Ninja
USER_08274,22,12900000,False,B,Light Mode,Crypto Ninja
USER_07550,28,12700000,False,B,Dark Mode,Finance Wizard
USER_04465,22,5900000,False,A,Light Mode,Default User
USER_00761,21,5400000,False,B,Light Mode,Default User
USER_01360,20,13800000,False,B,Dark Mode,Tech Robot
USER_00111,20,5700000,True,B,Dark Mode,Crypto Ninja
USER_03594,21,9400000,False,A,Light Mode,Default User
USER_05973,26,14200000,False,A,Dark Mode,Finance Wizard
USER_00066,19,7400000,False,A,Light Mode,Crypto Ninja
USER_09848,26,9700000,False,A,Light Mode,Tech Robot
USER_08955,18,3600000,False,B,Light Mode,Default User
USER_00425,18,7800000,False,A,Light Mode,Finance Wizard
USER_01041,22,3800000,True,A,Dark Mode,Finance Wizard
USER_06498,23,6500000,False,A,Light Mode,Tech Robot
USER_09027,23,11200000,False,A,Dark Mode,Default User
USER_00287,20,3000000,False,A,Dark Mode,Crypto Ninja
USER_00019,24,3900000,False,B,Light Mode,Finance Wizard
USER_02238,26,6500000,False,B,Light Mode,Tech Robot
USER_00130,28,10200000,True,A,Midnight Galaxy,Finance Wizard
USER_06951,27,13800000,False,A,Light Mode,Finance Wizard
USER_07357,25,7500000,False,A,Dark Mode,Default User
USER_08424,23,13500000,False,A,Light Mode,Default User
USER_07410,25,6100000,False,B,Dark Mode,Crypto Ninja
USER_01058,22,6100000,False,B,Light Mode,Finance Wizard
USER_05589,25,3500000,False,B,Light Mode,Tech Robot
USER_01562,27,7700000,False,B,Dark Mode,Finance Wizard
USER_04198,21,6700000,False,A,Dark Mode,Tech Robot
USER_06879,27,4600000,False,B,Dark Mode,Finance Wizard
USER_02887,25,10300000,False,B,Light Mode,Tech Robot
USER_09499,27,14300000,False,B,Light Mode,Finance Wizard
USER_07676,19,5600000,False,A,Light Mode,Finance Wizard
USER_04798,22,8300000,False,B,Light Mode,Crypto Ninja
USER_06979,26,7900000,False,B,Dark Mode,Default User
USER_09298,21,6400000,False,B,Dark Mode,Default User
USER_08922,28,14500000,False,A,Light Mode,Tech Robot
USER_09339,23,11400000,True,B,Sunset Lo-Fi,Finance Wizard
USER_02162,18,5400000,True,B,Dark Mode,Finance Wizard
USER_03723,26,5700000,False,B,Dark Mode,Default User
USER_08457,18,14000000,False,B,Light Mode,Tech Robot
USER_09809,22,4400000,False,B,Dark Mode,Crypto Ninja
USER_01354,21,3300000,False,A,Light Mode,Crypto Ninja
USER_05020,20,12200000,False,B,Light Mode,Crypto Ninja
USER_08113,23,10200000,True,A,Cute Hello Kitty,Finance Wizard
USER_03913,19,5600000,False,B,Dark Mode,Tech Robot
USER_04046,20,5500000,False,A,Dark Mode,Default User
USER_09666,22,4800000,False,B,Dark Mode,Finance Wizard
USER_04159,26,14900000,False,B,Light Mode,Finance Wizard
USER_03960,19,12100000,False,B,Dark Mode,Crypto Ninja
USER_02733,27,4600000,False,B,Dark Mode,Tech Robot
USER_07379,25,7200000,False,B,Dark Mode,Tech Robot
USER_08251,19,15000000,False,B,Dark Mode,Crypto Ninja
USER_02107,28,7000000,False,A,Light Mode,Crypto Ninja
USER_04875,22,7100000,False,A,Light Mode,Crypto Ninja
USER_07385,24,7900000,True,A,Dark Mode,Finance Wizard
USER_02280,25,11300000,False,A,Dark Mode,Finance Wizard
USER_03893,18,13800000,True,B,Sunset Lo-Fi,Finance Wizard
USER_01538,23,6900000,False,B,Light Mode,Default User
USER_02795,18,6800000,False,B,Dark Mode,Default User
USER_07372,19,14200000,False,A,Light Mode,Tech Robot
USER_07098,18,14600000,False,A,Light Mode,Crypto Ninja
USER_08577,28,5200000,True,B,Sunset Lo-Fi,Crypto Ninja
USER_08054,22,14000000,False,B,Dark Mode,Finance Wizard
USER_07314,27,12500000,False,A,Light Mode,Default User
USER_03621,26,8100000,False,B,Light Mode,Crypto Ninja
USER_07132,23,7600000,True,B,Cute Hello Kitty,Tech Robot
USER_09609,28,9200000,False,A,Dark Mode,Crypto Ninja
USER_08910,28,12600000,True,B,Cyberpunk Maskulin,Finance Wizard
USER_02691,18,15000000,True,A,Midnight Galaxy,Finance Wizard
USER_07035,18,13900000,False,B,Light Mode,Default User
USER_04303,19,9800000,False,A,Dark Mode,Tech Robot
USER_07872,26,7200000,False,A,Light Mode,Tech Robot
USER_07007,20,7700000,True,B,Cute Hello Kitty,Crypto Ninja
USER_05021,18,6300000,False,A,Dark Mode,Tech Robot
USER_01881,22,6900000,False,B,Light Mode,Crypto Ninja
USER_01379,24,10400000,False,A,Dark Mode,Crypto Ninja
USER_07280,23,9000000,False,A,Dark Mode,Default User
USER_00833,18,7900000,False,A,Dark Mode,Tech Robot
USER_07327,22,9600000,False,A,Dark Mode,Finance Wizard
USER_04194,22,9100000,False,B,Dark Mode,Crypto Ninja
USER_01288,23,8700000,False,A,Light Mode,Crypto Ninja
USER_07853,20,6200000,False,B,Light Mode,Crypto Ninja
USER_01675,22,10400000,False,B,Dark Mode,Tech Robot
USER_03418,24,4500000,False,B,Dark Mode,Tech Robot
USER_05152,22,11100000,False,A,Light Mode,Tech Robot
USER_06477,22,12300000,True,B,Midnight Galaxy,Crypto Ninja
USER_06057,22,7700000,False,A,Light Mode,Finance Wizard
USER_03767,27,14800000,False,A,Dark Mode,Finance Wizard
USER_00767,27,3900000,False,A,Dark Mode,Tech Robot
USER_01934,20,11100000,False,A,Dark Mode,Finance Wizard
USER_02969,18,6700000,False,A,Dark Mode,Crypto Ninja
USER_05455,22,4800000,False,B,Light Mode,Tech Robot
USER_02179,26,6500000,False,A,Light Mode,Tech Robot
USER_02670,18,8800000,False,A,Light Mode,Crypto Ninja
USER_06385,20,9200000,False,B,Dark Mode,Tech Robot
USER_00421,21,10600000,True,A,Cyberpunk Maskulin,Crypto Ninja
USER_01926,18,14900000,False,A,Dark Mode,Tech Robot
USER_08521,18,7500000,True,A,Light Mode,Finance Wizard
USER_08114,25,3200000,False,B,Dark Mode,Tech Robot
USER_04335,19,10300000,False,A,Dark Mode,Tech Robot
USER_07270,25,13100000,False,A,Dark Mode,Tech Robot
USER_05496,24,9400000,False,B,Light Mode,Default User
USER_07538,27,14800000,False,B,Dark Mode,Finance Wizard
USER_04054,27,14900000,False,B,Light Mode,Crypto Ninja
USER_02340,19,12000000,False,B,Dark Mode,Default User
USER_08503,23,13900000,False,A,Light Mode,Finance Wizard
USER_05582,23,3700000,False,A,Dark Mode,Tech Robot
USER_00712,20,8000000,False,A,Light Mode,Tech Robot
USER_08144,28,13900000,False,A,Light Mode,Crypto Ninja
USER_05610,19,13500000,False,A,Dark Mode,Crypto Ninja
USER_03946,18,11000000,False,A,Dark Mode,Finance Wizard
USER_07616,23,10200000,False,B,Dark Mode,Finance Wizard
USER_00589,22,3500000,False,B,Dark Mode,Crypto Ninja
USER_04452,28,13600000,True,A,Midnight Galaxy,Finance Wizard
USER_05737,26,11800000,False,B,Light Mode,Crypto Ninja
USER_03804,18,6800000,False,A,Dark Mode,Tech Robot
USER_05782,24,14200000,False,A,Light Mode,Crypto Ninja
USER_07771,22,8900000,False,B,Light Mode,Default User
USER_00330,22,5700000,False,A,Light Mode,Crypto Ninja
USER_00666,19,12600000,False,A,Dark Mode,Crypto Ninja
USER_03961,28,8300000,False,A,Dark Mode,Default User
USER_09374,20,6600000,False,B,Light Mode,Default User
USER_03521,24,3800000,False,B,Light Mode,Default User
USER_07655,23,11100000,False,A,Light Mode,Default User
USER_05247,19,8500000,True,B,Sunset Lo-Fi,Crypto Ninja
USER_03478,23,8800000,False,B,Light Mode,Finance Wizard
USER_05956,19,11400000,False,B,Dark Mode,Default User
USER_00996,19,3100000,False,B,Light Mode,Tech Robot
USER_04316,19,9000000,True,A,Dark Mode,Crypto Ninja
USER_09353,28,8700000,False,A,Dark Mode,Finance Wizard
USER_09352,20,13600000,False,B,Light Mode,Tech Robot
USER_07109,19,8900000,False,B,Light Mode,Crypto Ninja
USER_08584,21,13100000,False,B,Light Mode,Crypto Ninja
USER_06064,26,6900000,True,B,Sunset Lo-Fi,Tech Robot
USER_07003,23,6500000,False,B,Dark Mode,Default User
USER_06661,18,14300000,False,B,Dark Mode,Default User
USER_05431,25,13600000,False,B,Dark Mode,Tech Robot
USER_03671,24,6600000,True,B,Light Mode,Finance Wizard
USER_02114,27,10800000,False,B,Light Mode,Default User
USER_02046,20,12100000,False,A,Light Mode,Crypto Ninja
USER_08079,18,4700000,False,A,Light Mode,Crypto Ninja
USER_02433,22,12700000,True,A,Sunset Lo-Fi,Finance Wizard
USER_09232,21,9200000,False,B,Light Mode,Crypto Ninja
USER_09051,27,5100000,False,B,Dark Mode,Default User
USER_03416,25,4000000,False,B,Dark Mode,Finance Wizard
USER_09932,18,8700000,False,A,Light Mode,Default User
USER_09548,27,8600000,False,A,Dark Mode,Finance Wizard
USER_02483,18,10600000,False,B,Dark Mode,Tech Robot
USER_07976,21,3300000,True,A,Dark Mode,Crypto Ninja
USER_06668,25,11500000,False,A,Dark Mode,Finance Wizard
USER_05390,22,3600000,True,A,Cyberpunk Maskulin,Tech Robot
USER_07154,19,9000000,False,A,Dark Mode,Default User
USER_02263,23,13600000,False,B,Light Mode,Tech Robot
USER_00950,22,8300000,False,A,Light Mode,Default User
USER_06604,19,11700000,True,B,Dark Mode,Finance Wizard
USER_03656,28,9700000,False,A,Light Mode,Finance Wizard
USER_06648,28,12100000,False,B,Light Mode,Crypto Ninja
USER_08707,28,10800000,True,A,Dark Mode,Crypto Ninja
USER_09071,20,3000000,True,B,Cute Hello Kitty,Finance Wizard
USER_06654,26,8400000,True,B,Cyberpunk Maskulin,Default User
USER_07308,24,3200000,False,A,Dark Mode,Default User
USER_08633,24,10700000,False,B,Light Mode,Finance Wizard
USER_03743,28,6700000,False,B,Dark Mode,Default User
USER_03166,23,14300000,True,A,Sunset Lo-Fi,Finance Wizard
USER_06835,25,15000000,False,A,Light Mode,Crypto Ninja
USER_00621,21,3000000,False,B,Light Mode,Default User
USER_03169,25,13100000,False,B,Light Mode,Crypto Ninja
USER_00863,21,6700000,False,A,Light Mode,Tech Robot
USER_07417,25,11400000,True,A,Midnight Galaxy,Crypto Ninja
USER_05657,26,14100000,True,B,Midnight Galaxy,Tech Robot
USER_04173,20,5800000,True,B,Sunset Lo-Fi,Crypto Ninja
USER_01209,20,3400000,False,B,Light Mode,Crypto Ninja
USER_09496,28,14200000,True,A,Dark Mode,Default User
USER_07014,19,10300000,False,B,Light Mode,Crypto Ninja
USER_01694,27,12100000,False,A,Light Mode,Finance Wizard
USER_00499,20,5000000,False,A,Dark Mode,Default User
USER_07585,20,14300000,False,B,Dark Mode,Default User
USER_01639,22,10000000,False,B,Dark Mode,Default User
USER_04863,22,9600000,False,A,Dark Mode,Crypto Ninja
USER_01947,19,13800000,True,A,Midnight Galaxy,Default User
USER_02447,27,7600000,False,B,Light Mode,Tech Robot
USER_03396,23,11300000,False,B,Dark Mode,Tech Robot
USER_06625,22,11200000,False,B,Dark Mode,Crypto Ninja
USER_06819,23,6400000,False,B,Light Mode,Default User
USER_01163,18,9700000,False,A,Light Mode,Finance Wizard
USER_01152,22,9800000,False,B,Light Mode,Finance Wizard
USER_02546,26,3000000,False,B,Light Mode,Tech Robot
USER_06406,27,9700000,False,B,Light Mode,Crypto Ninja
USER_00173,19,4100000,True,B,Light Mode,Crypto Ninja
USER_04805,18,8900000,False,B,Dark Mode,Crypto Ninja
USER_09926,27,5600000,False,A,Light Mode,Crypto Ninja
USER_05840,28,8500000,False,A,Light Mode,Crypto Ninja
USER_07929,26,13500000,False,B,Light Mode,Default User
USER_02186,27,5200000,False,A,Light Mode,Default User
USER_00639,26,5400000,True,A,Cute Hello Kitty,Default User
USER_00380,26,5000000,False,B,Light Mode,Finance Wizard
