challenge_id,user_id,tipe_tantangan,waktu_mulai,waktu_selesai,status_tantangan
CHAL_3e4ef0ce,USER_01625,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_7bf8ae4a,USER_03619,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_796722d7,USER_00638,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a6e368fe,USER_03802,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8c3613b7,USER_02110,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_39191eb9,USER_08040,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d8176e27,USER_00129,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5c113033,USER_03360,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5ac51bc0,USER_03360,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d88367ac,USER_04883,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_15831682,USER_08983,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1e9cbf96,USER_07797,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_390ef544,USER_03907,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_bf77341c,USER_01658,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_856e9c37,USER_04724,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_0a4d09e5,USER_02766,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_66b6e926,USER_03998,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b7af50ca,USER_08369,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b4f502b4,USER_00676,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5888e0c8,USER_00676,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f435afc1,USER_02402,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_0ad05879,USER_05241,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_2cf55f10,USER_05241,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a96ba97f,USER_03498,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_9c23052d,USER_07915,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5cc7494a,USER_07915,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_44e7dc3e,USER_08792,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8175fac2,USER_08792,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_536a2257,USER_09413,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d0d681ba,USER_09413,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_be6a09af,USER_05151,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f4d71d23,USER_03461,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_cb92d98d,USER_03461,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4174645c,USER_09969,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_c20a03b7,USER_09969,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e921ab23,USER_02721,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f9a74cb2,USER_04273,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_72037612,USER_08680,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1e28ac66,USER_08680,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_806682f1,USER_09953,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_85e28df3,USER_09953,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_2661e5a0,USER_06474,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6c495b15,USER_06474,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b73936c2,USER_03284,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1a076358,USER_09008,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_63c856e2,USER_08561,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_85e23fd0,USER_03949,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_765610fb,USER_03949,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_74e1243d,USER_05154,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ba60edf1,USER_00400,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4b01caf6,USER_00400,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_482e9eb0,USER_06847,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_3012c77a,USER_08542,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1dde1ba1,USER_00922,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_74a76f03,USER_04607,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_55cfefc7,USER_01456,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f82ffb5f,USER_01456,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4defcfee,USER_05910,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_c4b76096,USER_05910,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_218c5881,USER_00917,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1a61850c,USER_00917,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_0f7455ac,USER_05474,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8eae9cb3,USER_05474,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_abb39f0b,USER_02147,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d1d2ceeb,USER_05315,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_655ac9d7,USER_05315,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_32817ba1,USER_03179,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e98140cc,USER_03179,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_01e051a1,USER_06659,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_15b0a25b,USER_06659,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_2e0e0de3,USER_01854,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4eab560f,USER_01854,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1fba3ac1,USER_09123,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4c37f355,USER_09123,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a76a797e,USER_00747,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_9aecced7,USER_01784,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d0b22f11,USER_01784,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_523d0776,USER_00108,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1ebaa575,USER_09183,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b14e57ce,USER_04936,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5d7b37f4,USER_04936,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_47928c9b,USER_07078,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_0d23b086,USER_07078,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6d55df1c,USER_01306,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_71b3a2b5,USER_04981,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ae4476dc,USER_00778,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e850e4b1,USER_00778,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_2f70e847,USER_09711,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b693b26e,USER_09711,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_7f60f494,USER_09742,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5f61a222,USER_02432,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8f947e90,USER_02432,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a301d8f8,USER_08199,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4fdcbdc3,USER_08199,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1c8ea635,USER_02621,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_01111215,USER_02621,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a7271695,USER_08067,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d1e691a0,USER_09889,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4ea5c98b,USER_09889,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_cf0edbed,USER_02737,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_39cb7acd,USER_03856,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f8c2e9a7,USER_03856,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_9f7360a1,USER_06144,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_33781851,USER_06144,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_82a070cf,USER_06735,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1a72a90f,USER_06735,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_c76c9778,USER_07707,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b5494737,USER_08775,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_0c0a2eb5,USER_05744,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_41d97ec7,USER_06734,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e7e3dce5,USER_08129,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d4f51f7c,USER_08129,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_665f9d19,USER_08898,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_945cca19,USER_08898,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_15e8c599,USER_07051,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_de90aec3,USER_07051,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_04755516,USER_08196,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_c42a598d,USER_02163,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_939ff26b,USER_02417,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_83dcf200,USER_08442,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_aa83953c,USER_02809,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_c2b44208,USER_02809,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_09d3d057,USER_08127,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_42c79ac0,USER_02847,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f1d32431,USER_06610,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6f0d444b,USER_06610,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e21e020a,USER_04050,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_53791ddc,USER_00394,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_cc6fa5fe,USER_08128,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_37d09f71,USER_07001,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_87600c98,USER_07001,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_7c19e63a,USER_00788,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_cc99f1ef,USER_00387,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b77ab72a,USER_03053,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_7a23837b,USER_03053,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_55e75d37,USER_06171,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_71164d9d,USER_06171,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d212a288,USER_04843,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1c9ddfb6,USER_06243,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ea65da88,USER_06243,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_aa6c2b41,USER_06352,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f550b01d,USER_06352,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e081cf84,USER_09538,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_2cd5a4dd,USER_06453,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5d965dd1,USER_07860,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a05e0a05,USER_00789,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a9a329a0,USER_05480,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5d94c561,USER_02316,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_30d09fd9,USER_09204,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_fd00919f,USER_03578,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e1a70671,USER_03310,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ff84231a,USER_06891,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a70b7e13,USER_06891,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_034d5905,USER_07513,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_0b16492c,USER_09794,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_3134dc09,USER_06161,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5c4579de,USER_04601,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b0e06b57,USER_04601,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_14df0b7a,USER_03936,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_3fb46200,USER_06480,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_7983c58c,USER_05351,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_493ceaba,USER_05351,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e16a4af5,USER_07068,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_9b630ed2,USER_08989,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_794f2c03,USER_08989,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1e4e364e,USER_01749,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_114e100b,USER_01749,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_0ab784fc,USER_01505,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_417a84e7,USER_01505,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8823c107,USER_05752,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_56c86d26,USER_08811,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_3f168bc1,USER_03874,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5919f7c2,USER_05381,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f660d747,USER_09135,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e3fa5d30,USER_09135,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b3be4853,USER_01085,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_02578382,USER_05937,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_36eace54,USER_05937,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_92953c3c,USER_06024,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d6dace03,USER_02879,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ea6206df,USER_00246,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_7dc48ed1,USER_00246,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4e83ff7f,USER_05144,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_fabb5855,USER_03888,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_648c56cb,USER_06736,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_52871e14,USER_06736,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b5a2726f,USER_07178,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_c11be8cc,USER_01078,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_35711e53,USER_07140,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_3d4fece4,USER_07140,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_da1790f8,USER_06370,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_74d8b68b,USER_06370,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_0a6c8d54,USER_07049,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_93813d58,USER_07049,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_21cf7fc1,USER_07233,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_68c02e97,USER_08166,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_465896a4,USER_09525,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_cdb47c0e,USER_01245,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_364a679d,USER_01245,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_937fb619,USER_00026,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_fbb943bf,USER_06511,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_929f77fe,USER_04114,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_88721c2c,USER_03761,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ecf04298,USER_00838,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_7dddd3d9,USER_00838,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d4ce01ef,USER_07926,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_0a733f7f,USER_07926,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_cbccd2b7,USER_03884,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_2e07874d,USER_02305,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f8cf5665,USER_06800,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_9906ef7f,USER_07004,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_779e2792,USER_01018,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_491d58c1,USER_03901,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_12aa5422,USER_03901,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_9d3760b9,USER_01000,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d86a2ae0,USER_01000,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_59785d1c,USER_05089,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_3305fff2,USER_05089,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_2c4b70dd,USER_00708,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_362497a5,USER_05885,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_cf1f7a1c,USER_05885,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
